,Row ID,Order ID,Order Date,Contact Name,Country,City,Customer,Industry,Segment,Product,Sales,Quantity,Discount,Profit,Order Month,Order Month Name,Order Year
1630,1631,AMER-2022-106530,2022-05-09,Alexandra Dyer,Mexico,Tijuana,Walmart,Retail,SMB,Marketing Suite - Gold,1006.056,3,0.2,88.0299,5,May,2022
1631,1632,AMER-2022-106530,2022-05-09,Alexandra Dyer,Mexico,Tijuana,Walmart,Retail,SMB,Support,10.688,2,0.2,3.7408,5,May,2022
1632,1633,AMER-2022-106530,2022-05-09,Alexandra Dyer,Mexico,Tijuana,Walmart,Retail,SMB,Support,10.368,2,0.2,3.6288,5,May,2022
1633,1634,AMER-2022-106530,2022-05-09,Alexandra Dyer,Mexico,Tijuana,Walmart,Retail,SMB,Marketing Suite - Gold,25.12,2,0.2,1.57,5,May,2022
1634,1635,AMER-2022-106530,2022-05-09,Alexandra Dyer,Mexico,Tijuana,Walmart,Retail,SMB,Data Smasher,58.112,2,0.2,7.264,5,May,2022
1635,1636,EMEA-2020-168984,2020-11-26,Sarah Alsop,Belgium,Antwerp,Sysco,Consumer Products,SMB,Support,15.552,3,0.2,5.4432,11,November,2020
1636,1637,EMEA-2020-168984,2020-11-26,Sarah Alsop,Belgium,Antwerp,Sysco,Consumer Products,SMB,Marketing Suite - Gold,669.08,5,0.2,-167.27,11,November,2020
1637,1638,EMEA-2020-168984,2020-11-26,Sarah Alsop,Belgium,Antwerp,Sysco,Consumer Products,SMB,Site Analytics,438.336,4,0.2,-87.6672,11,November,2020
1638,1639,EMEA-2022-157266,2022-05-27,Gordon Sanderson,Austria,Vienna,Royal Dutch Shell,Energy,SMB,Support,19.44,3,0.0,9.3312,5,May,2022
1639,1640,EMEA-2022-157266,2022-05-27,Gordon Sanderson,Austria,Vienna,Royal Dutch Shell,Energy,SMB,ContactMatcher,9.64,2,0.0,4.4344,5,May,2022
1640,1641,EMEA-2022-157266,2022-05-27,Gordon Sanderson,Austria,Vienna,Royal Dutch Shell,Energy,SMB,Support,12.7,2,0.0,5.842,5,May,2022
1641,1642,EMEA-2022-157266,2022-05-27,Gordon Sanderson,Austria,Vienna,Royal Dutch Shell,Energy,SMB,SaaS Connector Pack,41.37,3,0.0,17.3754,5,May,2022
1642,1643,APJ-2020-134712,2020-11-29,Leah Murray,Australia,Brisbane,Bosch,Tech,Strategic,Storage,12.624,2,0.2,3.945,11,November,2020
1643,1644,AMER-2021-111829,2021-03-19,Diana Ince,Canada,Toronto,Humana,Healthcare,Strategic,Marketing Suite - Gold,1247.64,3,0.0,349.3392,3,March,2021
1644,1645,AMER-2021-111829,2021-03-19,Diana Ince,Canada,Toronto,Humana,Healthcare,Strategic,Alchemy,3149.93,7,0.0,1480.4671,3,March,2021
1645,1646,AMER-2021-111829,2021-03-19,Diana Ince,Canada,Toronto,Humana,Healthcare,Strategic,Support,209.7,2,0.0,100.656,3,March,2021
1646,1647,EMEA-2021-105221,2021-11-01,Madeleine Smith,France,Paris,BMW,Manufacturing,Enterprise,Data Smasher,35.36,2,0.2,-3.094,11,November,2021
1647,1648,EMEA-2021-105221,2021-11-01,Madeleine Smith,France,Paris,BMW,Manufacturing,Enterprise,Storage,3.168,2,0.2,-0.7128,11,November,2021
1648,1649,EMEA-2021-120341,2021-09-26,Joseph Cameron,France,Paris,Morgan Stanley,Finance,SMB,ContactMatcher,121.104,6,0.7,-100.92,9,September,2021
1649,1650,EMEA-2021-120341,2021-09-26,Joseph Cameron,France,Paris,Morgan Stanley,Finance,SMB,Site Analytics,45.894,1,0.4,-9.1788,9,September,2021
1650,1651,AMER-2020-135699,2020-08-29,Kevin Jones,United States,Los Angeles,Aviva,Finance,Strategic,Support,109.92,2,0.0,53.8608,8,August,2020
1651,1652,AMER-2020-135699,2020-08-29,Kevin Jones,United States,Los Angeles,Aviva,Finance,Strategic,Support,13.36,2,0.0,6.4128,8,August,2020
1652,1653,AMER-2023-132444,2023-11-19,Alan Bailey,Canada,Toronto,Anthem,Healthcare,SMB,Marketing Suite - Gold,169.68,6,0.0,45.8136,11,November,2023
1653,1654,AMER-2023-132444,2023-11-19,Alan Bailey,Canada,Toronto,Anthem,Healthcare,SMB,Data Smasher,132.52,4,0.0,54.3332,11,November,2023
1654,1655,AMER-2023-132444,2023-11-19,Alan Bailey,Canada,Toronto,Anthem,Healthcare,SMB,Storage,2.96,2,0.0,1.4208,11,November,2023
1655,1656,AMER-2023-132444,2023-11-19,Alan Bailey,Canada,Toronto,Anthem,Healthcare,SMB,ContactMatcher,8.448,2,0.2,2.9568,11,November,2023
1656,1657,AMER-2023-132444,2023-11-19,Alan Bailey,Canada,Toronto,Anthem,Healthcare,SMB,Marketing Suite - Gold,95.94,3,0.0,9.594,11,November,2023
1657,1658,EMEA-2020-127159,2020-05-12,Austin Peters,Italy,Milan,Lowes,Retail,SMB,SaaS Connector Pack,34.79,7,0.0,10.7849,5,May,2020
1658,1659,AMER-2023-161809,2023-01-21,Boris Walsh,United States,New York City,AmerisourceBergen,Healthcare,SMB,Site Analytics,160.776,3,0.2,10.0485,1,January,2023
1659,1660,AMER-2023-127285,2023-10-31,Alison Miller,Canada,Toronto,HSBC Holdings,Finance,SMB,ContactMatcher,88.752,3,0.2,27.735,10,October,2023
1660,1661,AMER-2023-127285,2023-10-31,Alison Miller,Canada,Toronto,HSBC Holdings,Finance,SMB,ContactMatcher,13.904,2,0.2,5.214,10,October,2023
1661,1662,EMEA-2023-144526,2023-05-01,Pippa Hunter,France,Paris,Samsung Electronics,Tech,Strategic,Site Analytics,677.58,5,0.4,-158.102,5,May,2023
1662,1663,EMEA-2023-144526,2023-05-01,Pippa Hunter,France,Paris,Samsung Electronics,Tech,Strategic,ContactMatcher,13.896,3,0.7,-9.264,5,May,2023
1663,1664,APJ-2022-128531,2022-11-25,Frank Piper,Japan,Aichi,AmerisourceBergen,Healthcare,SMB,Marketing Suite - Gold,41.92,5,0.2,3.668,11,November,2022
1664,1665,APJ-2022-128531,2022-11-25,Frank Piper,Japan,Aichi,AmerisourceBergen,Healthcare,SMB,Data Smasher,297.576,3,0.2,-7.4394,11,November,2022
1665,1666,APJ-2022-128531,2022-11-25,Frank Piper,Japan,Aichi,AmerisourceBergen,Healthcare,SMB,Storage,4.344,3,0.2,0.8688,11,November,2022
1666,1667,APJ-2022-128531,2022-11-25,Frank Piper,Japan,Aichi,AmerisourceBergen,Healthcare,SMB,Data Smasher,94.992,2,0.2,-2.3748,11,November,2022
1667,1668,APJ-2022-128531,2022-11-25,Frank Piper,Japan,Aichi,AmerisourceBergen,Healthcare,SMB,Support,74.352,3,0.2,23.235,11,November,2022
1668,1669,APJ-2022-128531,2022-11-25,Frank Piper,Japan,Aichi,AmerisourceBergen,Healthcare,SMB,ChatBot Plugin,14.04,3,0.2,1.5795,11,November,2022
1669,1670,EMEA-2021-157154,2021-01-10,Faith Robertson,United Kingdom,London,Anthem,Healthcare,SMB,ContactMatcher,1018.104,4,0.4,-373.3048,1,January,2021
1670,1671,APJ-2023-159457,2023-10-20,Rose James,Japan,Tokyo,Engie,Energy,SMB,Site Analytics,16.68,3,0.2,5.2125,10,October,2023
1671,1672,EMEA-2022-107615,2022-03-23,Blake Reid,Israel,Tel Aviv,BNP Paribas,Finance,Strategic,Data Smasher,58.58,2,0.0,19.3314,3,March,2022
1672,1673,APJ-2023-111647,2023-07-04,Emily Ogden,Japan,Ibaraki,Cigna,Healthcare,SMB,Site Analytics,167.968,4,0.2,62.988,7,July,2023
1673,1674,EMEA-2021-150560,2021-12-11,Gordon Burgess,Spain,Barcelona,Pemex,Energy,SMB,FinanceHub,196.62,2,0.0,96.3438,12,December,2021
1674,1675,APJ-2021-143077,2021-09-17,Vanessa White,Japan,Tokyo,Pfizer,Healthcare,Strategic,SaaS Connector Pack,21.936,2,0.6,-10.4196,9,September,2021
1675,1676,APJ-2021-143077,2021-09-17,Vanessa White,Japan,Tokyo,Pfizer,Healthcare,Strategic,ContactMatcher,6.588,3,0.8,-10.2114,9,September,2021
1676,1677,AMER-2022-122728,2022-05-19,John Jones,United States,Los Angeles,Panasonic,Tech,SMB,Marketing Suite - Gold,104.28,3,0.0,26.07,5,May,2022
1677,1678,AMER-2022-122728,2022-05-19,John Jones,United States,Los Angeles,Panasonic,Tech,SMB,Support,17.94,3,0.0,8.7906,5,May,2022
1678,1679,EMEA-2020-122882,2020-09-07,Charles Hart,France,Paris,HonHai Precision Industry,Tech,Strategic,Marketing Suite - Gold,64.784,1,0.2,-14.5764,9,September,2020
1679,1680,EMEA-2020-122882,2020-09-07,Charles Hart,France,Paris,HonHai Precision Industry,Tech,Strategic,Site Analytics,32.382,3,0.4,4.3176,9,September,2020
1680,1681,EMEA-2020-122882,2020-09-07,Charles Hart,France,Paris,HonHai Precision Industry,Tech,Strategic,SaaS Connector Pack,42.368,2,0.2,8.4736,9,September,2020
1681,1682,EMEA-2020-122882,2020-09-07,Charles Hart,France,Paris,HonHai Precision Industry,Tech,Strategic,Big Ol Database,399.54,4,0.7,-559.356,9,September,2020
1682,1683,AMER-2022-101497,2022-09-30,Lisa Wilkins,United States,New York City,Bank of America Corp.,Finance,SMB,Support,18.97,1,0.0,9.1056,9,September,2022
1683,1684,AMER-2022-147585,2022-11-08,Felicity King,United States,Los Angeles,CVS Health,Retail,Strategic,SaaS Connector Pack,14.82,3,0.0,6.2244,11,November,2022
1684,1685,EMEA-2023-149489,2023-04-25,Elizabeth Young,France,Paris,Procter & Gamble,Consumer Products,Strategic,OneView,99.28,2,0.2,12.41,4,April,2023
1685,1686,EMEA-2023-149489,2023-04-25,Elizabeth Young,France,Paris,Procter & Gamble,Consumer Products,Strategic,ContactMatcher,1.188,2,0.7,-0.99,4,April,2023
1686,1687,EMEA-2023-149489,2023-04-25,Elizabeth Young,France,Paris,Procter & Gamble,Consumer Products,Strategic,ContactMatcher,7.518,2,0.7,-5.7638,4,April,2023
1687,1688,EMEA-2023-143798,2023-12-11,Hannah Hughes,France,Paris,Amazon,Tech,SMB,Support,10.368,2,0.2,3.6288,12,December,2023
1688,1689,EMEA-2023-143798,2023-12-11,Hannah Hughes,France,Paris,Amazon,Tech,SMB,SaaS Connector Pack,310.88,2,0.2,23.316,12,December,2023
1689,1690,EMEA-2020-142839,2020-08-16,Anthony Clark,France,Paris,Honda Motor,Manufacturing,SMB,ContactMatcher,853.092,6,0.4,-227.4912,8,August,2020
1690,1691,APJ-2023-129833,2023-12-10,Karen Vance,India,Delhi,Aviva,Finance,SMB,Support,33.45,5,0.0,15.387,12,December,2023
1691,1692,APJ-2023-129833,2023-12-10,Karen Vance,India,Delhi,Aviva,Finance,SMB,ContactMatcher,10.4,5,0.0,5.096,12,December,2023
1692,1693,AMER-2022-154361,2022-03-15,Felicity Sutherland,Mexico,Mexico City,Walmart,Retail,SMB,SaaS Connector Pack,21.88,5,0.2,6.2905,3,March,2022
1693,1694,APJ-2022-158708,2022-06-27,Nathan Marshall,Japan,Ibaraki,Royal Dutch Shell,Energy,Enterprise,Data Smasher,13.616,2,0.2,3.5742,6,June,2022
1694,1695,AMER-2021-156335,2021-09-25,Liam Churchill,Argentina,Córdoba,CVS Health,Retail,Enterprise,Data Smasher,63.96,4,0.0,19.8276,9,September,2021
1695,1696,AMER-2021-156335,2021-09-25,Liam Churchill,Argentina,Córdoba,CVS Health,Retail,Enterprise,ContactMatcher,14.46,3,0.0,7.0854,9,September,2021
1696,1697,AMER-2021-156335,2021-09-25,Liam Churchill,Argentina,Córdoba,CVS Health,Retail,Enterprise,Site Analytics,104.98,2,0.0,52.49,9,September,2021
1697,1698,AMER-2021-148376,2021-12-27,Sue Anderson,United States,New York City,BMW,Manufacturing,SMB,OneView,106.96,2,0.0,31.0184,12,December,2021
1698,1699,AMER-2021-148376,2021-12-27,Sue Anderson,United States,New York City,BMW,Manufacturing,SMB,FinanceHub,21.56,7,0.0,10.3488,12,December,2021
1699,1700,AMER-2020-135657,2020-06-03,Natalie Sanderson,Canada,Toronto,Aetna,Healthcare,SMB,ContactMatcher,515.88,6,0.0,113.4936,6,June,2020
1700,1701,EMEA-2021-114069,2021-07-13,Bernadette Hill,United Kingdom,London,Airbus,Manufacturing,SMB,ContactMatcher,11.808,2,0.2,4.2804,7,July,2021
1701,1702,EMEA-2021-114069,2021-07-13,Bernadette Hill,United Kingdom,London,Airbus,Manufacturing,SMB,FinanceHub,1931.04,9,0.1,321.84,7,July,2021
1702,1703,EMEA-2021-114069,2021-07-13,Bernadette Hill,United Kingdom,London,Airbus,Manufacturing,SMB,Support,9.96,2,0.0,4.6812,7,July,2021
1703,1704,AMER-2020-139857,2020-02-03,Charles Buckland,United States,Seattle,Carrefour,Retail,Enterprise,Storage,12.35,5,0.0,5.8045,2,February,2020
1704,1705,AMER-2022-106306,2022-03-09,Charles Churchill,Chile,Santiago,Lowes,Retail,SMB,ContactMatcher,9.702,3,0.7,-7.1148,3,March,2022
1705,1706,EMEA-2021-100545,2021-11-22,Adrian Abraham,France,Paris,Microsoft,Tech,SMB,ContactMatcher,11.61,2,0.7,-9.288,11,November,2021
1706,1707,AMER-2023-123491,2023-10-31,Molly Turner,United States,Los Angeles,Kroger,Retail,SMB,FinanceHub,43.86,6,0.0,20.6142,10,October,2023
1707,1708,AMER-2023-123491,2023-10-31,Molly Turner,United States,Los Angeles,Kroger,Retail,SMB,Site Analytics,148.48,2,0.2,16.704,10,October,2023
1708,1709,AMER-2023-123491,2023-10-31,Molly Turner,United States,Los Angeles,Kroger,Retail,SMB,Support,7.42,2,0.0,3.71,10,October,2023
1709,1710,AMER-2023-123491,2023-10-31,Molly Turner,United States,Los Angeles,Kroger,Retail,SMB,FinanceHub,71.992,1,0.2,-0.8999,10,October,2023
1710,1711,AMER-2023-123491,2023-10-31,Molly Turner,United States,Los Angeles,Kroger,Retail,SMB,ChatBot Plugin,19.9,5,0.0,6.567,10,October,2023
1711,1712,AMER-2023-123491,2023-10-31,Molly Turner,United States,Los Angeles,Kroger,Retail,SMB,OneView,1702.12,14,0.0,510.636,10,October,2023
1712,1713,APJ-2021-145401,2021-01-30,Oliver Bond,Japan,Tokyo,UnitedHealth Group,Healthcare,SMB,Support,14.304,6,0.2,5.0064,1,January,2021
1713,1714,APJ-2023-124968,2023-09-09,Alison Miller,Australia,Sydney,HSBC Holdings,Finance,SMB,ContactMatcher,765.625,7,0.5,-566.5625,9,September,2023
1714,1715,AMER-2023-104003,2023-10-08,Andrew Reid,United States,Los Angeles,Verizon Communications,Communications,SMB,Marketing Suite,307.666,2,0.15,-14.4784,10,October,2023
1715,1716,EMEA-2022-154788,2022-05-01,Gordon Parr,United Kingdom,London,Aetna,Healthcare,SMB,ContactMatcher,7.712,2,0.2,2.7956,5,May,2022
1716,1717,EMEA-2022-169943,2022-05-20,Robert Dyer,United Kingdom,London,Anthem,Healthcare,SMB,OneView,242.9,5,0.0,70.441,5,May,2022
1718,1719,EMEA-2022-169943,2022-05-20,Robert Dyer,United Kingdom,London,Anthem,Healthcare,SMB,SaaS Connector Pack,35.92,4,0.0,15.0864,5,May,2022
1719,1720,EMEA-2022-169943,2022-05-20,Robert Dyer,United Kingdom,London,Anthem,Healthcare,SMB,SaaS Connector Pack,39.76,8,0.0,12.3256,5,May,2022
1720,1721,EMEA-2022-169943,2022-05-20,Robert Dyer,United Kingdom,London,Anthem,Healthcare,SMB,ContactMatcher,47.744,4,0.2,14.92,5,May,2022
1721,1722,APJ-2021-123218,2021-12-20,Jan Watson,Australia,Sydney,Valero Energy,Energy,SMB,Site Analytics,159.984,2,0.2,11.9988,12,December,2021
1722,1723,APJ-2021-123218,2021-12-20,Jan Watson,Australia,Sydney,Valero Energy,Energy,SMB,Data Smasher,255.968,4,0.2,51.1936,12,December,2021
1723,1724,APJ-2021-123218,2021-12-20,Jan Watson,Australia,Sydney,Valero Energy,Energy,SMB,Marketing Suite,359.058,3,0.3,-71.8116,12,December,2021
1724,1725,EMEA-2021-127453,2021-12-19,Lucas Turner,France,Paris,Itochu,Finance,SMB,OneView,434.352,3,0.2,43.4352,12,December,2021
1725,1726,EMEA-2021-127453,2021-12-19,Lucas Turner,France,Paris,Itochu,Finance,SMB,OneView,3.552,2,0.2,0.444,12,December,2021
1726,1727,EMEA-2021-127453,2021-12-19,Lucas Turner,France,Paris,Itochu,Finance,SMB,OneView,88.832,4,0.2,7.7728,12,December,2021
1727,1728,AMER-2023-164056,2023-04-30,Carol Berry,Mexico,Puerto Vallarta,American Express,Finance,Strategic,ContactMatcher,1048.35,5,0.4,-69.89,4,April,2023
1728,1729,EMEA-2022-106894,2022-02-07,Ian Ross,Spain,Madrid,Procter & Gamble,Consumer Products,SMB,Data Smasher,100.0,4,0.0,21.0,2,February,2022
1729,1730,EMEA-2022-106894,2022-02-07,Ian Ross,Spain,Madrid,Procter & Gamble,Consumer Products,SMB,FinanceHub,7.83,3,0.0,3.6018,2,February,2022
1730,1731,EMEA-2020-125136,2020-09-28,William May,Sweden,Gothenburg,AT&T,Communications,Strategic,Support,96.256,8,0.2,31.2832,9,September,2020
1731,1732,EMEA-2020-125136,2020-09-28,William May,Sweden,Gothenburg,AT&T,Communications,Strategic,Support,10.688,2,0.2,3.7408,9,September,2020
1732,1733,APJ-2022-131149,2022-07-11,Vanessa Davidson,Japan,Aichi,Cigna,Healthcare,SMB,Marketing Suite - Gold,338.04,3,0.2,-33.804,7,July,2022
1733,1734,APJ-2022-131149,2022-07-11,Vanessa Davidson,Japan,Aichi,Cigna,Healthcare,SMB,ChatBot Plugin,154.24,4,0.2,17.352,7,July,2022
1734,1735,EMEA-2023-101483,2023-07-30,Richard Lyman,Sweden,Stockholm,Bank of America Corp.,Finance,SMB,OneView,34.848,2,0.2,6.534,7,July,2023
1735,1736,EMEA-2023-101483,2023-07-30,Richard Lyman,Sweden,Stockholm,Bank of America Corp.,Finance,SMB,Site Analytics,22.0,5,0.2,1.375,7,July,2023
1736,1737,EMEA-2023-101483,2023-07-30,Richard Lyman,Sweden,Stockholm,Bank of America Corp.,Finance,SMB,ChatBot Plugin,4.368,3,0.2,0.3822,7,July,2023
1737,1738,AMER-2021-130204,2021-09-03,William Skinner,United States,Los Angeles,Merck,Healthcare,Strategic,Marketing Suite - Gold,31.44,3,0.0,8.4888,9,September,2021
1738,1739,AMER-2021-130204,2021-09-03,William Skinner,United States,Los Angeles,Merck,Healthcare,Strategic,Data Smasher,17.9,2,0.0,3.401,9,September,2021
1739,1740,AMER-2021-130204,2021-09-03,William Skinner,United States,Los Angeles,Merck,Healthcare,Strategic,Data Smasher,129.45,5,0.0,46.602,9,September,2021
1740,1741,AMER-2020-110527,2020-08-09,David Graham,United States,Seattle,Daimler,Transportation,Enterprise,FinanceHub,20.88,8,0.0,9.6048,8,August,2020
1741,1742,EMEA-2023-152807,2023-10-31,Connor Roberts,France,Paris,PepsiCo,Consumer Products,SMB,Support,20.736,4,0.2,7.2576,10,October,2023
1742,1743,EMEA-2023-152807,2023-10-31,Connor Roberts,France,Paris,PepsiCo,Consumer Products,SMB,SaaS Connector Pack,7.168,2,0.2,0.9856,10,October,2023
1743,1744,EMEA-2023-152807,2023-10-31,Connor Roberts,France,Paris,PepsiCo,Consumer Products,SMB,Marketing Suite - Gold,11.168,2,0.2,-2.5128,10,October,2023
1744,1745,EMEA-2023-152807,2023-10-31,Connor Roberts,France,Paris,PepsiCo,Consumer Products,SMB,Data Smasher,442.4,7,0.2,-55.3,10,October,2023
1745,1746,EMEA-2020-133270,2020-06-06,Isaac Robertson,United Kingdom,Liverpool,Daimler,Transportation,SMB,ChatBot Plugin,13.36,2,0.0,4.9432,6,June,2020
1746,1747,EMEA-2022-155670,2022-08-14,Maria Bell,Sweden,Stockholm,State Farm Insurance Cos.,Finance,SMB,ContactMatcher,11.232,8,0.7,-8.2368,8,August,2022
1747,1748,EMEA-2022-155670,2022-08-14,Maria Bell,Sweden,Stockholm,State Farm Insurance Cos.,Finance,SMB,Support,10.272,3,0.2,3.21,8,August,2022
1748,1749,APJ-2020-157406,2020-04-25,Michelle Hemmings,Japan,Tokyo,Kroger,Retail,Enterprise,Support,10.368,2,0.2,3.6288,4,April,2020
1749,1750,APJ-2020-157406,2020-04-25,Michelle Hemmings,Japan,Tokyo,Kroger,Retail,Enterprise,ChatBot Plugin,6.24,3,0.2,0.546,4,April,2020
1750,1751,APJ-2021-139094,2021-11-22,Joshua Lyman,Japan,Osaka,Fannie Mae,Finance,Enterprise,ContactMatcher,206.962,2,0.3,-32.5226,11,November,2021
1751,1752,AMER-2023-168837,2023-10-15,Joan Ball,United States,San Diego,Enel,Energy,SMB,SaaS Connector Pack,9.46,2,0.0,3.6894,10,October,2023
1752,1753,AMER-2023-116715,2023-12-03,Evan Terry,United States,Los Angeles,Tyson Foods,Consumer Products,Strategic,Marketing Suite - Gold,559.62,9,0.0,151.0974,12,December,2023
1753,1754,AMER-2023-116715,2023-12-03,Evan Terry,United States,Los Angeles,Tyson Foods,Consumer Products,Strategic,Support,109.92,2,0.0,53.8608,12,December,2023
1754,1755,AMER-2023-116715,2023-12-03,Evan Terry,United States,Los Angeles,Tyson Foods,Consumer Products,Strategic,Support,8.56,2,0.0,3.852,12,December,2023
1755,1756,APJ-2021-135622,2021-12-08,Dan Rutherford,Japan,Saitama,Phillips 66,Energy,Enterprise,Support,360.712,11,0.2,130.7581,12,December,2021
1756,1757,APJ-2021-135622,2021-12-08,Dan Rutherford,Japan,Saitama,Phillips 66,Energy,Enterprise,Site Analytics,1718.4,6,0.2,150.36,12,December,2021
1757,1758,APJ-2021-107349,2021-07-13,Thomas Gibson,Japan,Tokyo,Ford Motor,Manufacturing,Enterprise,ContactMatcher,41.568,6,0.8,-66.5088,7,July,2021
1758,1759,APJ-2020-139017,2020-05-11,Sean Morrison,Japan,Tokyo,News Corp.,Misc,SMB,Data Smasher,46.864,2,0.2,7.6154,5,May,2020
1759,1760,EMEA-2020-141817,2020-01-06,Ella Springer,France,Paris,Mitsubishi,Manufacturing,SMB,ChatBot Plugin,19.536,3,0.2,4.884,1,January,2020
1760,1761,AMER-2021-130785,2021-09-05,Sue Anderson,United States,Seattle,BMW,Manufacturing,SMB,Marketing Suite,411.332,4,0.15,-4.8392,9,September,2021
1761,1762,AMER-2021-130785,2021-09-05,Sue Anderson,United States,Seattle,BMW,Manufacturing,SMB,ContactMatcher,28.752,6,0.2,9.7038,9,September,2021
1762,1763,AMER-2021-130785,2021-09-05,Sue Anderson,United States,Seattle,BMW,Manufacturing,SMB,Marketing Suite,293.199,3,0.15,-20.6964,9,September,2021
1763,1764,EMEA-2022-110254,2022-08-05,Joe Allan,Spain,Barcelona,Enel,Energy,Enterprise,Support,35.06,2,0.0,10.518,8,August,2022
1764,1765,EMEA-2022-110254,2022-08-05,Joe Allan,Spain,Barcelona,Enel,Energy,Enterprise,FinanceHub,4.13,1,0.0,1.8998,8,August,2022
1765,1766,EMEA-2022-110254,2022-08-05,Joe Allan,Spain,Barcelona,Enel,Energy,Enterprise,SaaS Connector Pack,109.8,9,0.0,46.116,8,August,2022
1766,1767,EMEA-2022-110254,2022-08-05,Joe Allan,Spain,Barcelona,Enel,Energy,Enterprise,FinanceHub,9.82,2,0.0,4.8118,8,August,2022
1767,1768,EMEA-2020-158057,2020-03-22,Alexander Martin,Sweden,Malmö,General Electric,Finance,SMB,ContactMatcher,7.644,4,0.7,-5.8604,3,March,2020
1768,1769,EMEA-2020-158057,2020-03-22,Alexander Martin,Sweden,Malmö,General Electric,Finance,SMB,ContactMatcher,51.465,5,0.7,-39.4565,3,March,2020
1769,1770,APJ-2023-146024,2023-03-03,Julia Ellison,Japan,Aichi,Tyson Foods,Consumer Products,Strategic,Support,6.976,4,0.2,-1.3952,3,March,2023
1770,1771,APJ-2023-146024,2023-03-03,Julia Ellison,Japan,Aichi,Tyson Foods,Consumer Products,Strategic,ContactMatcher,12.222,7,0.8,-20.1663,3,March,2023
1771,1772,APJ-2022-129686,2022-11-28,Jennifer Dowd,Australia,Sydney,Gazprom,Energy,Strategic,Marketing Suite - Gold,97.984,2,0.2,-24.496,11,November,2022
1772,1773,APJ-2022-129686,2022-11-28,Jennifer Dowd,Australia,Sydney,Gazprom,Energy,Strategic,Data Smasher,62.4,6,0.2,19.5,11,November,2022
1773,1774,APJ-2020-118976,2020-04-28,Pippa Edmunds,China,Beijing,BNP Paribas,Finance,Strategic,ContactMatcher,20.86,2,0.0,9.387,4,April,2020
1774,1775,APJ-2020-118976,2020-04-28,Pippa Edmunds,China,Beijing,BNP Paribas,Finance,Strategic,Marketing Suite - Gold,497.61,9,0.0,129.3786,4,April,2020
1775,1776,APJ-2020-118976,2020-04-28,Pippa Edmunds,China,Beijing,BNP Paribas,Finance,Strategic,ChatBot Plugin,5.34,2,0.0,1.4952,4,April,2020
1776,1777,APJ-2020-118976,2020-04-28,Pippa Edmunds,China,Beijing,BNP Paribas,Finance,Strategic,FinanceHub,3.15,1,0.0,1.512,4,April,2020
1777,1778,AMER-2021-105347,2021-11-24,Brian Dickens,United States,New York City,Siemens,Manufacturing,SMB,Support,368.91,9,0.0,180.7659,11,November,2021
